Row,Filename_x,topic_tag_x,Set_x,Filename_y,topic_tag_y,Set_y
2065,FF1output_id43_delay-1.25.mp4,アイテム,Set195,MM3output_id27_delay-1.0.mp4,対戦風景,Set(2)71
2138,FF1output_id44_delay-1.0.mp4,ファイター,Set195,MF11output_id13_delay-0.75.mp4,対戦風景,Set(2)56
1056,FF1output_id26_delay-1.5.mp4,ファイター,Set196,MM3output_id29_delay-1.0.mp4,対戦風景,Set(2)60
2833,MM3output_id16_delay-1.25.mp4,対戦風景,Set196,MF12output_id6_delay-1.0.mp4,対戦風景,Set(2)75
2414,MM3output_id7_delay-1.0.mp4,アイテム,Set196,MF13output_id21_delay1.25.mp4,対戦風景,Set(2)106
3523,MM3output_id27_delay0.75.mp4,対戦風景,Set196,MF12output_id12_delay1.75.mp4,対戦風景,Set(2)53
2722,MM3output_id14_delay1.5.mp4,対戦風景,Set196,MM2output_id3_delay0.75.mp4,ファイター,Set(2)83
3240,MM3output_id23_delay-1.5.mp4,対戦風景,Set197,FF1output_id34_delay-1.0.mp4,アイテム,Set(2)17
2001,FF1output_id42_delay1.25.mp4,対戦風景,Set197,FF3output_id21_delay0.5.mp4,対戦風景,Set(2)139
1979,FF1output_id41_delay1.75.mp4,対戦風景,Set197,MF24output_id13_delay0.75.mp4,アイテム,Set(2)138
611,FF1output_id19_delay1.75.mp4,アイテム,Set197,MM4output_id16_delay0.75.mp4,アイテム,Set(2)65
240,FF1output_id13_delay-1.5.mp4,アイテム,Set198,MF22output_id4_delay-1.0.mp4,アイテム,Set(2)105
2509,MM3output_id8_delay-1.25.mp4,アイテム,Set198,FF2output_id8_delay1.0.mp4,対戦風景,Set(2)30
152,FF1output_id11_delay1.0.mp4,対戦風景,Set198,MF11output_id7_delay0.5.mp4,ファイター,Set(2)134
1737,FF1output_id37_delay1.25.mp4,対戦風景,Set198,MF24output_id15_delay0.5.mp4,対戦風景,Set(2)94
3302,MM3output_id24_delay-1.0.mp4,対戦風景,Set199,FF2output_id9_delay1.25.mp4,アイテム,Set(2)4
2886,MM3output_id17_delay0.5.mp4,対戦風景,Set199,MM4output_id7_delay0.0.mp4,ファイター,Set(2)11
2411,MM3output_id7_delay1.75.mp4,アイテム,Set199,MF21output_id4_delay0.75.mp4,対戦風景,Set(2)15
1356,FF1output_id31_delay-1.5.mp4,ファイター,Set200,MF14output_id22_delay1.0.mp4,対戦風景,Set(2)20
657,FF1output_id19_delay1.25.mp4,アイテム,Set200,MM4output_id8_delay0.5.mp4,アイテム,Set(2)129
1727,FF1output_id37_delay1.75.mp4,対戦風景,Set200,MF23output_id2_delay-1.25.mp4,ファイター,Set(2)21
1562,FF1output_id35_delay-1.0.mp4,対戦風景,Set202,MF21output_id27_delay-0.75.mp4,対戦結果,Set(2)10
1532,FF1output_id34_delay1.0.mp4,アイテム,Set202,MM2output_id8_delay-1.5.mp4,アイテム,Set(2)54
1211,FF1output_id29_delay1.75.mp4,ファイター,Set202,FF2output_id21_delay0.75.mp4,対戦風景,Set(2)12
1583,FF1output_id35_delay1.75.mp4,対戦風景,Set202,FF1output_id15_delay-1.25.mp4,ファイター,Set(2)52
1345,FF1output_id31_delay-1.25.mp4,ファイター,Set203,MM2output_id1_delay-1.0.mp4,ファイター,Set(2)89
2681,MM3output_id13_delay0.0.mp4,対戦風景,Set203,MF24output_id16_delay1.5.mp4,対戦風景,Set(2)43
426,FF1output_id16_delay0.5.mp4,アイテム,Set203,MF14output_id28_delay1.75.mp4,対戦風景,Set(2)31
1328,FF1output_id31_delay1.0.mp4,ファイター,Set203,MF11output_id25_delay0.5.mp4,対戦結果,Set(2)16
1845,FF1output_id39_delay1.25.mp4,対戦風景,Set203,MM3output_id19_delay-1.5.mp4,アイテム,Set(2)12
2207,FF1output_id45_delay1.75.mp4,対戦風景,Set203,MF21output_id9_delay-1.25.mp4,アシストフィギュア,Set(2)88
1045,FF1output_id26_delay-1.25.mp4,ファイター,Set204,MF23output_id8_delay1.0.mp4,ファイター,Set(2)39
2079,FF1output_id43_delay-0.75.mp4,アイテム,Set204,MM1output_id24_delay1.25.mp4,対戦風景,Set(2)120
2387,MM3output_id6_delay1.75.mp4,アイテム,Set204,FF2output_id7_delay0.75.mp4,ファイター,Set(2)73
3542,MM3output_id28_delay-1.0.mp4,対戦風景,Set205,MM4output_id19_delay1.25.mp4,対戦風景,Set(2)14
3387,MM3output_id25_delay-0.75.mp4,対戦風景,Set205,FF3output_id27_delay-0.75.mp4,対戦風景,Set(2)106
1350,FF1output_id31_delay0.5.mp4,ファイター,Set205,MF21output_id11_delay0.0.mp4,アイテム,Set(2)53
1329,FF1output_id31_delay1.25.mp4,ファイター,Set205,MM3output_id27_delay0.5.mp4,対戦風景,Set(2)92
166,FF1output_id11_delay1.5.mp4,対戦風景,Set205,FF2output_id30_delay-1.25.mp4,対戦風景,Set(2)36
624,FF1output_id19_delay-1.5.mp4,アイテム,Set206,MM1output_id21_delay-1.0.mp4,アイテム,Set(2)16
1237,FF1output_id29_delay-1.25.mp4,ファイター,Set206,MF24output_id5_delay1.0.mp4,ファイター,Set(2)97
137,FF1output_id11_delay0.0.mp4,対戦風景,Set206,FF1output_id32_delay1.5.mp4,対戦風景,Set(2)94
2838,MM3output_id16_delay0.5.mp4,対戦風景,Set206,MF21output_id14_delay0.0.mp4,アイテム,Set(2)120
1127,FF1output_id27_delay1.75.mp4,対戦風景,Set206,MF11output_id24_delay-1.25.mp4,対戦風景,Set(2)117
1695,FF1output_id37_delay-0.75.mp4,対戦風景,Set207,MM2output_id26_delay1.25.mp4,対戦風景,Set(2)71
3215,MM3output_id22_delay1.75.mp4,対戦風景,Set207,MF23output_id24_delay-1.25.mp4,対戦結果,Set(2)9
1662,FF1output_id36_delay0.5.mp4,対戦風景,Set208,MM3output_id27_delay0.0.mp4,対戦風景,Set(2)35
1370,FF1output_id31_delay-1.0.mp4,ファイター,Set209,MM2output_id10_delay-0.75.mp4,対戦風景,Set(2)81
3434,MM3output_id26_delay-1.0.mp4,アイテム,Set210,MM4output_id11_delay-0.75.mp4,対戦風景,Set(2)65
556,FF1output_id18_delay-0.5.mp4,アイテム,Set210,FF1output_id24_delay-0.5.mp4,アイテム,Set(2)69
1567,FF1output_id35_delay0.75.mp4,対戦風景,Set210,MF13output_id20_delay0.0.mp4,対戦風景,Set(2)143
3375,MM3output_id25_delay-0.75.mp4,対戦風景,Set212,MM4output_id20_delay1.25.mp4,対戦風景,Set(2)128
571,FF1output_id18_delay0.75.mp4,アイテム,Set212,MM3output_id28_delay1.75.mp4,対戦風景,Set(2)55
2456,MM3output_id7_delay1.0.mp4,アイテム,Set212,FF1output_id27_delay0.5.mp4,対戦風景,Set(2)85
585,FF1output_id18_delay1.25.mp4,アイテム,Set212,MF23output_id2_delay0.5.mp4,ファイター,Set(2)27
1606,FF1output_id35_delay1.5.mp4,対戦風景,Set212,MM1output_id4_delay-1.25.mp4,対戦風景,Set(2)125
995,FF1output_id25_delay1.75.mp4,対戦風景,Set212,MF13output_id18_delay0.75.mp4,対戦風景,Set(2)134
2546,MM3output_id9_delay-1.0.mp4,対戦風景,Set213,MM1output_id10_delay-0.75.mp4,対戦風景,Set(2)139
2469,MM3output_id8_delay1.25.mp4,アイテム,Set213,MF21output_id11_delay-1.5.mp4,アイテム,Set(2)44
655,FF1output_id19_delay0.75.mp4,アイテム,Set214,MM1output_id4_delay0.0.mp4,対戦風景,Set(2)35
2700,MM3output_id14_delay-1.5.mp4,対戦風景,Set215,MF12output_id32_delay1.0.mp4,対戦風景,Set(2)62
2106,FF1output_id44_delay0.5.mp4,ファイター,Set215,MF23output_id3_delay1.75.mp4,ファイター,Set(2)114
2443,MM3output_id7_delay0.75.mp4,アイテム,Set215,MF14output_id23_delay1.75.mp4,対戦風景,Set(2)59
2311,MM3output_id5_delay0.75.mp4,対戦風景,Set215,FF4output_id12_delay0.0.mp4,対戦風景,Set(2)115
1277,FF1output_id30_delay0.0.mp4,ファイター,Set216,MF13output_id33_delay-0.5.mp4,対戦結果,Set(2)80
507,FF1output_id17_delay-0.75.mp4,アイテム,Set217,MF13output_id5_delay-0.75.mp4,ファイター,Set(2)129
1002,FF1output_id25_delay0.5.mp4,対戦風景,Set217,MF14output_id19_delay1.75.mp4,ファイター,Set(2)20
2453,MM3output_id7_delay0.0.mp4,アイテム,Set218,FF1output_id18_delay-0.5.mp4,アイテム,Set(2)103
2850,MM3output_id16_delay0.5.mp4,対戦風景,Set219,MF24output_id4_delay1.75.mp4,ファイター,Set(2)70
2060,FF1output_id43_delay1.0.mp4,アイテム,Set219,MM1output_id5_delay-1.5.mp4,対戦風景,Set(2)119
2542,MM3output_id9_delay1.5.mp4,対戦風景,Set219,MM3output_id25_delay-1.25.mp4,対戦風景,Set(2)93
1679,FF1output_id36_delay1.75.mp4,対戦風景,Set219,MM2output_id9_delay-1.25.mp4,アイテム,Set(2)64
1715,FF1output_id37_delay1.75.mp4,対戦風景,Set219,MF21output_id12_delay0.75.mp4,アイテム,Set(2)11
1588,FF1output_id35_delay-0.5.mp4,対戦風景,Set220,MM2output_id27_delay-0.5.mp4,対戦風景,Set(2)35
2682,MM3output_id13_delay0.5.mp4,対戦風景,Set220,MF13output_id20_delay1.75.mp4,対戦風景,Set(2)6
1472,FF1output_id33_delay1.0.mp4,アイテム,Set220,MF21output_id17_delay0.5.mp4,対戦風景,Set(2)83
2078,FF1output_id43_delay-1.0.mp4,アイテム,Set221,FF3output_id23_delay1.25.mp4,アイテム,Set(2)47
2824,MM3output_id16_delay-0.5.mp4,対戦風景,Set221,FF1output_id39_delay1.5.mp4,対戦風景,Set(2)123
2921,MM3output_id17_delay0.0.mp4,対戦風景,Set221,MM3output_id14_delay1.5.mp4,対戦風景,Set(2)107
299,FF1output_id13_delay1.75.mp4,アイテム,Set221,MF12output_id9_delay0.75.mp4,対戦風景,Set(2)131
3312,MM3output_id24_delay-1.5.mp4,対戦風景,Set222,MF21output_id11_delay-1.0.mp4,アイテム,Set(2)66
2029,FF1output_id42_delay-1.25.mp4,対戦風景,Set222,MF14output_id1_delay1.0.mp4,ファイター,Set(2)74
1805,FF1output_id39_delay0.0.mp4,対戦風景,Set222,MF21output_id20_delay-0.5.mp4,対戦風景,Set(2)93
980,FF1output_id25_delay1.0.mp4,対戦風景,Set222,MM3output_id15_delay-1.5.mp4,対戦風景,Set(2)29
1379,FF1output_id31_delay1.75.mp4,ファイター,Set222,MF12output_id9_delay0.75.mp4,対戦風景,Set(2)104
1619,FF1output_id35_delay1.75.mp4,対戦風景,Set222,MM2output_id13_delay0.75.mp4,アイテム,Set(2)78
1363,FF1output_id31_delay0.75.mp4,ファイター,Set223,MF11output_id6_delay1.75.mp4,ファイター,Set(2)32
1366,FF1output_id31_delay1.5.mp4,ファイター,Set223,MF21output_id22_delay-1.25.mp4,アシストフィギュア,Set(2)50
252,FF1output_id13_delay-1.5.mp4,アイテム,Set224,MF21output_id3_delay1.0.mp4,対戦風景,Set(2)46
3015,MM3output_id19_delay-0.75.mp4,アイテム,Set224,MF13output_id28_delay1.25.mp4,アイテム,Set(2)139
3499,MM3output_id27_delay0.75.mp4,対戦風景,Set224,MF11output_id24_delay1.75.mp4,対戦風景,Set(2)53
2315,MM3output_id5_delay1.75.mp4,対戦風景,Set224,MM1output_id8_delay0.75.mp4,対戦風景,Set(2)6
1343,FF1output_id31_delay1.75.mp4,ファイター,Set224,FF3output_id5_delay-1.25.mp4,アイテム,Set(2)147
171,FF1output_id11_delay-0.75.mp4,対戦風景,Set225,FF1output_id36_delay-0.75.mp4,対戦風景,Set(2)2
3234,MM3output_id22_delay0.5.mp4,対戦風景,Set225,MF13output_id17_delay1.75.mp4,アイテム,Set(2)65
403,FF1output_id15_delay0.75.mp4,ファイター,Set225,MF24output_id7_delay1.75.mp4,アイテム,Set(2)52
3104,MM3output_id20_delay1.0.mp4,アイテム,Set225,MF22output_id11_delay0.5.mp4,アイテム,Set(2)59
518,FF1output_id17_delay-1.0.mp4,アイテム,Set226,FF1output_id32_delay1.25.mp4,対戦風景,Set(2)7
1259,FF1output_id29_delay1.75.mp4,ファイター,Set226,MF12output_id16_delay0.75.mp4,ファイター,Set(2)18
3002,MM3output_id19_delay-1.0.mp4,アイテム,Set227,FF3output_id13_delay-0.75.mp4,ファイター,Set(2)147
627,FF1output_id19_delay-0.75.mp4,アイテム,Set227,FF1output_id29_delay-0.75.mp4,ファイター,Set(2)25
833,FF1output_id22_delay0.0.mp4,ファイター,Set227,MF13output_id26_delay1.5.mp4,アイテム,Set(2)144
529,FF1output_id17_delay-1.25.mp4,アイテム,Set228,MF24output_id15_delay-1.0.mp4,対戦風景,Set(2)48
2654,MM3output_id13_delay-1.0.mp4,対戦風景,Set228,MF11output_id7_delay1.25.mp4,ファイター,Set(2)87
63,FF1output_id10_delay-0.75.mp4,対戦風景,Set228,FF1output_id32_delay1.25.mp4,対戦風景,Set(2)57
2044,FF1output_id43_delay-0.5.mp4,アイテム,Set228,MF21output_id24_delay-0.5.mp4,対戦風景,Set(2)10
2818,MM3output_id15_delay1.5.mp4,対戦風景,Set228,MF21output_id8_delay0.75.mp4,アイテム,Set(2)101
2785,MM3output_id15_delay-1.25.mp4,対戦風景,Set229,MF23output_id11_delay-1.0.mp4,対戦風景,Set(2)45
327,FF1output_id14_delay-0.75.mp4,アイテム,Set229,FF2output_id19_delay1.25.mp4,アイテム,Set(2)22
825,FF1output_id22_delay1.25.mp4,ファイター,Set229,MF22output_id22_delay0.5.mp4,対戦風景,Set(2)104
38,FF1output_id8_delay-1.0.mp4,ファイター,Set230,FF4output_id24_delay1.25.mp4,アイテム,Set(2)54
3393,MM3output_id25_delay1.25.mp4,対戦風景,Set230,MM1output_id12_delay0.5.mp4,アイテム,Set(2)107
3095,MM3output_id20_delay1.75.mp4,アイテム,Set230,MF23output_id22_delay-1.25.mp4,対戦風景,Set(2)35
490,FF1output_id17_delay1.5.mp4,アイテム,Set231,MM4output_id19_delay0.75.mp4,対戦風景,Set(2)13
1300,FF1output_id30_delay-0.5.mp4,ファイター,Set232,MF22output_id22_delay-0.5.mp4,対戦風景,Set(2)90
4,FF1output_id8_delay-0.5.mp4,ファイター,Set232,MF24output_id3_delay-0.5.mp4,ファイター,Set(2)19
2369,MM3output_id6_delay0.0.mp4,アイテム,Set232,MF11output_id5_delay1.5.mp4,ファイター,Set(2)38
596,FF1output_id18_delay1.0.mp4,アイテム,Set232,MF12output_id26_delay-1.5.mp4,ファイター,Set(2)14
123,FF1output_id11_delay-0.75.mp4,対戦風景,Set233,MF21output_id13_delay-0.75.mp4,対戦風景,Set(2)66
653,FF1output_id19_delay0.0.mp4,アイテム,Set233,FF1output_id24_delay-0.5.mp4,アイテム,Set(2)21
1975,FF1output_id41_delay0.75.mp4,対戦風景,Set233,MF11output_id25_delay0.0.mp4,対戦結果,Set(2)6
285,FF1output_id13_delay1.25.mp4,アイテム,Set233,FF1output_id18_delay-1.5.mp4,アイテム,Set(2)97
435,FF1output_id16_delay-0.75.mp4,アイテム,Set234,FF1output_id33_delay-0.75.mp4,アイテム,Set(2)67
711,FF1output_id20_delay-0.75.mp4,対戦風景,Set234,MM1output_id26_delay1.25.mp4,対戦風景,Set(2)18
2164,FF1output_id45_delay-0.5.mp4,対戦風景,Set234,MF12output_id23_delay-0.5.mp4,対戦風景,Set(2)68
2476,MM3output_id8_delay-0.5.mp4,アイテム,Set234,MF22output_id8_delay-0.5.mp4,対戦風景,Set(2)139
3329,MM3output_id24_delay0.0.mp4,対戦風景,Set234,MF24output_id10_delay1.5.mp4,アイテム,Set(2)33
2528,MM3output_id9_delay1.0.mp4,対戦風景,Set234,MF22output_id15_delay0.5.mp4,アイテム,Set(2)37
924,FF1output_id24_delay-1.5.mp4,アイテム,Set235,MF21output_id20_delay1.0.mp4,対戦風景,Set(2)142
1491,FF1output_id33_delay-0.75.mp4,アイテム,Set235,MF12output_id7_delay-0.75.mp4,対戦風景,Set(2)110
2371,MM3output_id6_delay0.75.mp4,アイテム,Set235,MM2output_id15_delay1.75.mp4,対戦風景,Set(2)27
3332,MM3output_id24_delay1.0.mp4,対戦風景,Set235,FF4output_id22_delay-1.5.mp4,アイテム,Set(2)63
1834,FF1output_id39_delay1.5.mp4,対戦風景,Set235,FF3output_id9_delay0.75.mp4,アイテム,Set(2)145
108,FF1output_id10_delay-1.5.mp4,対戦風景,Set236,MM4output_id30_delay1.0.mp4,対戦風景,Set(2)133
1218,FF1output_id29_delay0.5.mp4,ファイター,Set236,MF12output_id9_delay1.75.mp4,対戦風景,Set(2)3
2030,FF1output_id42_delay-1.0.mp4,対戦風景,Set238,MF11output_id13_delay1.25.mp4,対戦風景,Set(2)141
2911,MM3output_id17_delay0.75.mp4,対戦風景,Set238,MM2output_id24_delay0.0.mp4,アイテム,Set(2)36
1426,FF1output_id32_delay1.5.mp4,対戦風景,Set238,MF22output_id24_delay0.75.mp4,対戦結果,Set(2)26
156,FF1output_id11_delay-1.5.mp4,対戦風景,Set239,MM4output_id16_delay1.0.mp4,アイテム,Set(2)13
2017,FF1output_id42_delay-1.25.mp4,対戦風景,Set239,MM4output_id24_delay-1.0.mp4,対戦風景,Set(2)40
412,FF1output_id15_delay-0.5.mp4,ファイター,Set239,FF1output_id21_delay-0.5.mp4,対戦風景,Set(2)105
1901,FF1output_id40_delay0.0.mp4,対戦風景,Set239,MF12output_id13_delay-0.5.mp4,対戦風景,Set(2)11
1830,FF1output_id39_delay0.5.mp4,対戦風景,Set239,MF12output_id21_delay0.0.mp4,対戦風景,Set(2)33
1991,FF1output_id42_delay1.75.mp4,対戦風景,Set240,MM2output_id26_delay-1.25.mp4,対戦風景,Set(2)103
721,FF1output_id21_delay-1.25.mp4,対戦風景,Set241,FF1output_id13_delay-1.0.mp4,アイテム,Set(2)9
2753,MM3output_id14_delay0.0.mp4,対戦風景,Set242,MM1output_id3_delay1.5.mp4,ファイター,Set(2)27
1365,FF1output_id31_delay1.25.mp4,ファイター,Set242,MF12output_id5_delay-1.5.mp4,ファイター,Set(2)110
1622,FF1output_id36_delay-1.0.mp4,対戦風景,Set243,FF4output_id29_delay1.25.mp4,対戦風景,Set(2)78
799,FF1output_id22_delay0.75.mp4,ファイター,Set243,MF12output_id13_delay0.0.mp4,対戦風景,Set(2)140
893,FF1output_id23_delay0.0.mp4,アイテム,Set244,MM2output_id28_delay-0.5.mp4,対戦風景,Set(2)32
1169,FF1output_id28_delay0.0.mp4,対戦風景,Set244,MF11output_id16_delay1.5.mp4,ファイター,Set(2)38
3162,MM3output_id21_delay0.5.mp4,対戦風景,Set244,MM1output_id24_delay1.75.mp4,対戦風景,Set(2)148
3403,MM3output_id25_delay0.75.mp4,対戦風景,Set244,FF1output_id36_delay1.75.mp4,対戦風景,Set(2)133
406,FF1output_id15_delay1.5.mp4,ファイター,Set244,MF11output_id24_delay-1.25.mp4,対戦風景,Set(2)12
1596,FF1output_id35_delay-1.5.mp4,対戦風景,Set245,MM4output_id30_delay1.0.mp4,対戦風景,Set(2)5
3221,MM3output_id22_delay0.0.mp4,対戦風景,Set245,MF24output_id19_delay-0.5.mp4,ファイター,Set(2)44
1722,FF1output_id37_delay0.5.mp4,対戦風景,Set245,MM1output_id21_delay1.75.mp4,アイテム,Set(2)64
2343,MM3output_id6_delay-0.75.mp4,アイテム,Set246,FF2output_id33_delay1.25.mp4,対戦風景,Set(2)128
1712,FF1output_id37_delay1.0.mp4,対戦風景,Set246,MM4output_id24_delay0.5.mp4,対戦風景,Set(2)31
2231,FF1output_id47_delay1.75.mp4,対戦結果,Set246,MM1output_id29_delay-1.25.mp4,対戦風景,Set(2)69
3120,MM3output_id21_delay-1.5.mp4,対戦風景,Set247,MF13output_id32_delay-1.0.mp4,対戦風景,Set(2)129
1513,FF1output_id34_delay-1.25.mp4,アイテム,Set247,MM2output_id15_delay-1.0.mp4,対戦風景,Set(2)59
1708,FF1output_id37_delay-0.5.mp4,対戦風景,Set247,MM1output_id20_delay-0.5.mp4,対戦風景,Set(2)106
883,FF1output_id23_delay0.75.mp4,アイテム,Set248,FF2output_id28_delay1.75.mp4,アイテム,Set(2)20
1149,FF1output_id28_delay1.25.mp4,対戦風景,Set248,MF14output_id1_delay-1.5.mp4,ファイター,Set(2)74
202,FF1output_id12_delay1.5.mp4,アイテム,Set248,MF21output_id13_delay0.75.mp4,対戦風景,Set(2)107
984,FF1output_id25_delay-1.5.mp4,対戦風景,Set249,FF2output_id31_delay-1.0.mp4,対戦風景,Set(2)100
241,FF1output_id13_delay-1.25.mp4,アイテム,Set249,MM1output_id11_delay-1.0.mp4,対戦風景,Set(2)89
1096,FF1output_id27_delay-0.5.mp4,対戦風景,Set249,FF1output_id15_delay1.5.mp4,ファイター,Set(2)68
3439,MM3output_id26_delay0.75.mp4,アイテム,Set249,MF14output_id17_delay0.0.mp4,ファイター,Set(2)54
2987,MM3output_id18_delay1.75.mp4,対戦風景,Set249,MM1output_id21_delay0.75.mp4,アイテム,Set(2)80
2894,MM3output_id17_delay-1.0.mp4,対戦風景,Set250,MF24output_id8_delay1.25.mp4,対戦風景,Set(2)93
1125,FF1output_id27_delay1.25.mp4,対戦風景,Set250,MF21output_id20_delay-1.5.mp4,対戦風景,Set(2)113
621,FF1output_id19_delay1.25.mp4,アイテム,Set250,MM4output_id21_delay-1.5.mp4,アイテム,Set(2)28
1832,FF1output_id39_delay1.0.mp4,対戦風景,Set251,MM1output_id19_delay0.5.mp4,対戦風景,Set(2)138
3381,MM3output_id25_delay1.25.mp4,対戦風景,Set251,MF22output_id8_delay-1.5.mp4,対戦風景,Set(2)34
94,FF1output_id10_delay1.5.mp4,対戦風景,Set251,MF12output_id9_delay-1.25.mp4,対戦風景,Set(2)43
2300,MM3output_id5_delay1.0.mp4,対戦風景,Set252,MF23output_id23_delay-1.5.mp4,対戦風景,Set(2)102
909,FF1output_id24_delay1.25.mp4,アイテム,Set252,MF22output_id21_delay-1.5.mp4,対戦風景,Set(2)148
2999,MM3output_id18_delay1.75.mp4,対戦風景,Set252,MF23output_id23_delay-1.25.mp4,対戦風景,Set(2)16
2293,MM3output_id5_delay-1.25.mp4,対戦風景,Set253,MF13output_id9_delay1.0.mp4,ファイター,Set(2)74
2126,FF1output_id44_delay-1.0.mp4,ファイター,Set253,MF24output_id13_delay1.25.mp4,アイテム,Set(2)63
381,FF1output_id15_delay1.25.mp4,ファイター,Set254,MF22output_id14_delay-1.5.mp4,アイテム,Set(2)148
3374,MM3output_id25_delay-1.0.mp4,対戦風景,Set255,MF21output_id3_delay1.25.mp4,対戦風景,Set(2)77
3361,MM3output_id25_delay-1.25.mp4,対戦風景,Set256,FF3output_id21_delay-1.0.mp4,対戦風景,Set(2)23
2732,MM3output_id14_delay1.0.mp4,対戦風景,Set256,MF12output_id31_delay-1.5.mp4,対戦風景,Set(2)51
3494,MM3output_id27_delay-1.0.mp4,対戦風景,Set257,MM4output_id8_delay1.25.mp4,アイテム,Set(2)46
1937,FF1output_id41_delay0.0.mp4,対戦風景,Set257,MF12output_id4_delay1.5.mp4,ファイター,Set(2)110
2575,MM3output_id9_delay0.75.mp4,対戦風景,Set257,MM1output_id14_delay0.0.mp4,対戦風景,Set(2)68
3404,MM3output_id25_delay1.0.mp4,対戦風景,Set257,MF22output_id16_delay-1.5.mp4,対戦風景,Set(2)95
96,FF1output_id10_delay-1.5.mp4,対戦風景,Set258,FF4output_id32_delay-1.0.mp4,対戦結果,Set(2)46
3149,MM3output_id21_delay0.0.mp4,対戦風景,Set258,MF21output_id3_delay-0.5.mp4,対戦風景,Set(2)147
2345,MM3output_id6_delay0.0.mp4,アイテム,Set258,MF23output_id13_delay1.5.mp4,対戦風景,Set(2)71
498,FF1output_id17_delay0.5.mp4,アイテム,Set258,FF2output_id16_delay1.75.mp4,アイテム,Set(2)31
3307,MM3output_id24_delay0.75.mp4,対戦風景,Set259,FF1output_id20_delay1.75.mp4,対戦風景,Set(2)85
368,FF1output_id15_delay1.0.mp4,ファイター,Set259,FF3output_id22_delay0.5.mp4,対戦風景,Set(2)112
311,FF1output_id14_delay1.75.mp4,アイテム,Set259,MF24output_id20_delay-1.25.mp4,対戦風景,Set(2)141
2811,MM3output_id15_delay-0.75.mp4,対戦風景,Set260,MF12output_id18_delay-0.75.mp4,ファイター,Set(2)17
3279,MM3output_id23_delay-0.75.mp4,対戦風景,Set260,FF2output_id9_delay1.25.mp4,アイテム,Set(2)35
1422,FF1output_id32_delay0.5.mp4,対戦風景,Set260,MF23output_id20_delay0.0.mp4,アイテム,Set(2)3
1663,FF1output_id36_delay0.75.mp4,対戦風景,Set260,MM2output_id25_delay0.0.mp4,対戦風景,Set(2)121
622,FF1output_id19_delay1.5.mp4,アイテム,Set260,MM1output_id9_delay-1.25.mp4,アイテム,Set(2)87
3,FF1output_id8_delay-0.75.mp4,ファイター,Set261,MF22output_id17_delay-0.75.mp4,対戦風景,Set(2)27
2213,FF1output_id45_delay0.0.mp4,対戦風景,Set261,MF21output_id11_delay-0.5.mp4,アイテム,Set(2)131
1079,FF1output_id26_delay1.75.mp4,ファイター,Set261,FF3output_id13_delay-1.25.mp4,ファイター,Set(2)28
3325,MM3output_id24_delay-1.25.mp4,対戦風景,Set262,FF2output_id26_delay1.0.mp4,対戦風景,Set(2)9
2512,MM3output_id8_delay-0.5.mp4,アイテム,Set262,MM1output_id20_delay1.5.mp4,対戦風景,Set(2)91
440,FF1output_id16_delay1.0.mp4,アイテム,Set262,MM2output_id19_delay0.5.mp4,アイテム,Set(2)98
3060,MM3output_id20_delay-1.5.mp4,アイテム,Set263,MM4output_id15_delay1.0.mp4,対戦風景,Set(2)2
2798,MM3output_id15_delay-1.0.mp4,対戦風景,Set263,MF14output_id15_delay1.25.mp4,対戦風景,Set(2)44
882,FF1output_id23_delay0.5.mp4,アイテム,Set263,FF2output_id13_delay1.75.mp4,対戦風景,Set(2)122
228,FF1output_id12_delay-1.5.mp4,アイテム,Set264,MF21output_id22_delay1.0.mp4,アシストフィギュア,Set(2)98
2633,MM3output_id10_delay0.0.mp4,アイテム,Set264,FF1output_id39_delay1.5.mp4,対戦風景,Set(2)89
1877,FF1output_id40_delay0.0.mp4,対戦風景,Set264,FF2output_id25_delay-0.5.mp4,対戦風景,Set(2)60
1207,FF1output_id29_delay0.75.mp4,ファイター,Set264,MM1output_id15_delay0.0.mp4,対戦風景,Set(2)8
1147,FF1output_id28_delay0.75.mp4,対戦風景,Set264,FF1output_id17_delay1.75.mp4,アイテム,Set(2)103
410,FF1output_id15_delay-1.0.mp4,ファイター,Set265,FF1output_id39_delay-0.75.mp4,対戦風景,Set(2)9
2332,MM3output_id5_delay-0.5.mp4,対戦風景,Set265,MF12output_id18_delay-0.5.mp4,ファイター,Set(2)45
1348,FF1output_id31_delay-0.5.mp4,ファイター,Set265,MF11output_id11_delay-0.5.mp4,ファイター,Set(2)40
941,FF1output_id24_delay0.0.mp4,アイテム,Set265,MF23output_id9_delay-0.5.mp4,ファイター,Set(2)53
738,FF1output_id21_delay0.5.mp4,対戦風景,Set265,FF1output_id37_delay1.75.mp4,対戦風景,Set(2)97
647,FF1output_id19_delay1.75.mp4,アイテム,Set265,MF13output_id24_delay-1.25.mp4,対戦風景,Set(2)26
1632,FF1output_id36_delay-1.5.mp4,対戦風景,Set266,MF21output_id17_delay-1.0.mp4,対戦風景,Set(2)16
2031,FF1output_id42_delay-0.75.mp4,対戦風景,Set266,FF1output_id15_delay1.25.mp4,ファイター,Set(2)132
1817,FF1output_id39_delay0.0.mp4,対戦風景,Set266,MM1output_id7_delay1.5.mp4,アイテム,Set(2)52
1445,FF1output_id33_delay0.0.mp4,アイテム,Set266,MF23output_id3_delay-0.5.mp4,ファイター,Set(2)46
